/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-21 22:54:42:505 0 sec: 0 operations; est completion in 0 second 
2020-03-21 22:54:52:488 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-21 22:55:02:488 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(1, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-21 22:55:12:488 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-21 22:55:22:488 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-21 22:55:32:488 3 sec: 961 operations; 96.1 current ops/sec; est completion in 10 hours 59 minutes [READ: Count=961, Max=9527, Min=3120, Avg=3850.71, 90=4311, 99=4975, 99.9=9527, 99.99=9527] 
2020-03-21 23:08:22:488 773 sec: 204045 operations; 262.5 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2625, Max=9423, Min=3344, Avg=3802.34, 90=3915, 99=5431, 99.9=9295, 99.99=9423] 
2020-03-21 23:08:32:488 783 sec: 206732 operations; 268.7 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2687, Max=5375, Min=3156, Avg=3715.9, 90=3891, 99=4039, 99.9=4863, 99.99=5375] 
2020-03-21 23:08:42:488 793 sec: 209359 operations; 262.7 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2627, Max=6031, Min=3398, Avg=3799.31, 90=3933, 99=4083, 99.9=4223, 99.99=6031] 
2020-03-21 23:08:52:488 803 sec: 211985 operations; 262.6 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2626, Max=5611, Min=3320, Avg=3800.88, 90=3939, 99=4111, 99.9=4203, 99.99=5611] 
2020-03-21 23:09:02:488 813 sec: 214599 operations; 261.4 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2614, Max=9223, Min=3280, Avg=3819.03, 90=3937, 99=4155, 99.9=6643, 99.99=9223] 
2020-03-21 23:09:12:488 823 sec: 217219 operations; 262 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2620, Max=5787, Min=3400, Avg=3808.36, 90=3937, 99=4063, 99.9=4203, 99.99=5787] 
2020-03-21 23:09:22:488 833 sec: 219826 operations; 260.7 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2607, Max=6155, Min=3394, Avg=3828.42, 90=3945, 99=4123, 99.9=4299, 99.99=6155] 
2020-03-21 23:09:32:488 843 sec: 222449 operations; 262.3 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2623, Max=6107, Min=3348, Avg=3804.79, 90=3939, 99=4091, 99.9=5639, 99.99=6107] 
2020-03-21 23:09:42:488 853 sec: 225112 operations; 266.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2664, Max=9215, Min=3092, Avg=3747.52, 90=3881, 99=5395, 99.9=9135, 99.99=9215] 
2020-03-21 23:09:52:488 863 sec: 227747 operations; 263.5 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2634, Max=9239, Min=3352, Avg=3787.96, 90=3881, 99=5551, 99.9=9239, 99.99=9239] 
2020-03-21 23:10:02:488 873 sec: 230395 operations; 264.8 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2648, Max=10383, Min=3288, Avg=3769.02, 90=3881, 99=5423, 99.9=9375, 99.99=10383] 
2020-03-21 23:10:12:488 883 sec: 233026 operations; 263.1 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2631, Max=9335, Min=3360, Avg=3793.01, 90=3891, 99=5503, 99.9=9271, 99.99=9335] 
2020-03-21 23:10:22:488 893 sec: 235709 operations; 268.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2683, Max=9335, Min=2996, Avg=3720.2, 90=3881, 99=5719, 99.9=9199, 99.99=9335] 
2020-03-21 23:10:32:488 903 sec: 238339 operations; 263 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2630, Max=9399, Min=3262, Avg=3795.46, 90=3881, 99=6467, 99.9=9383, 99.99=9399] 
2020-03-21 23:10:42:488 913 sec: 240984 operations; 264.5 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2645, Max=9279, Min=3274, Avg=3773.66, 90=3889, 99=6455, 99.9=9191, 99.99=9279] 
2020-03-21 23:10:52:488 923 sec: 243603 operations; 261.9 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2619, Max=9495, Min=3330, Avg=3809.59, 90=3905, 99=6399, 99.9=9319, 99.99=9495] 
2020-03-21 23:11:02:488 933 sec: 246280 operations; 267.7 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2677, Max=9087, Min=3144, Avg=3728.89, 90=3871, 99=4023, 99.9=9071, 99.99=9087] 
2020-03-21 23:11:12:488 943 sec: 248890 operations; 261 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2610, Max=9511, Min=3416, Avg=3823.96, 90=3933, 99=5351, 99.9=9311, 99.99=9511] 
2020-03-21 23:11:22:488 953 sec: 251498 operations; 260.8 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2608, Max=5571, Min=3422, Avg=3826.6, 90=3943, 99=4085, 99.9=4179, 99.99=5571] 
2020-03-21 23:11:32:488 963 sec: 254114 operations; 261.6 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2616, Max=6067, Min=3398, Avg=3815.65, 90=3931, 99=4073, 99.9=4199, 99.99=6067] 
2020-03-21 23:11:42:488 973 sec: 256720 operations; 260.6 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2606, Max=6119, Min=3460, Avg=3829.14, 90=3937, 99=4071, 99.9=5551, 99.99=6119] 
2020-03-21 23:11:52:488 983 sec: 259329 operations; 260.9 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2609, Max=8991, Min=3402, Avg=3825.73, 90=3941, 99=4095, 99.9=5883, 99.99=8991] 
2020-03-21 23:12:02:488 993 sec: 261975 operations; 264.6 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2646, Max=9143, Min=2898, Avg=3771.81, 90=3921, 99=4111, 99.9=9055, 99.99=9143] 
2020-03-21 23:12:12:488 1003 sec: 264577 operations; 260.2 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2603, Max=9423, Min=3012, Avg=3834.9, 90=3935, 99=6703, 99.9=9367, 99.99=9423] 
2020-03-21 23:12:22:488 1013 sec: 267208 operations; 263.1 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2630, Max=9399, Min=3178, Avg=3793.56, 90=3897, 99=6399, 99.9=9343, 99.99=9399] 
2020-03-21 23:12:32:488 1023 sec: 269842 operations; 263.4 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2634, Max=9383, Min=3056, Avg=3790.23, 90=3889, 99=6583, 99.9=9327, 99.99=9383] 
2020-03-21 23:12:42:488 1033 sec: 272477 operations; 263.5 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2635, Max=9311, Min=3214, Avg=3786.39, 90=3887, 99=5467, 99.9=9271, 99.99=9311] 
