1.784 32895.000
11.783 27343.000
21.783 27295.000
31.783 27295.000
41.783 27103.000
51.782 27087.000
61.783 27007.000
71.782 26879.000
81.782 26815.000
91.782 26767.000
101.783 26735.000
111.783 26735.000
121.783 26671.000
131.782 26655.000
141.783 26655.000
151.782 26671.000
161.783 26655.000
171.783 26655.000
181.783 26639.000
191.783 26607.000
201.782 26543.000
211.783 26575.000
221.782 26527.000
231.783 26527.000
241.782 26495.000
251.783 26495.000
261.782 26463.000
271.782 26463.000
281.783 26447.000
291.783 26447.000
301.783 26431.000
311.783 26415.000
321.783 26399.000
331.782 26399.000
341.782 26383.000
351.782 26383.000
361.782 26367.000
371.782 26351.000
381.782 26351.000
391.782 26383.000
401.782 26351.000
411.782 26351.000
421.782 26351.000
431.782 26335.000
441.782 26335.000
451.782 26319.000
461.782 26303.000
471.782 26303.000
481.782 26303.000
491.782 26303.000
501.782 26287.000
511.782 26287.000
521.782 26287.000
531.782 26303.000
541.782 26287.000
551.782 26287.000
561.782 26287.000
571.782 26287.000
581.782 26271.000
591.782 26255.000
601.782 26239.000
611.782 26207.000
621.782 26207.000
631.782 26207.000
641.782 26207.000
651.782 26207.000
661.782 26207.000
671.782 26207.000
681.782 26207.000
691.782 26191.000
701.782 26191.000
711.782 26175.000
721.782 26175.000
731.782 26159.000
741.782 26159.000
751.782 26159.000
761.782 26159.000
771.782 26159.000
781.782 26159.000
791.782 26143.000
801.782 26143.000
811.782 26127.000
821.782 26127.000
831.782 26127.000
841.782 26127.000
851.782 26127.000
861.782 26127.000
871.782 26127.000
881.782 26127.000
891.782 26127.000
901.782 26127.000
911.782 26127.000
921.782 26127.000
931.782 26127.000
941.782 26111.000
951.782 26111.000
961.782 26111.000
971.782 26111.000
981.782 26111.000
991.782 26127.000
1001.782 26111.000
1011.782 26111.000
1021.782 26111.000
1031.782 26095.000
1041.782 26095.000
1051.782 26095.000
1061.782 26095.000
1071.782 26095.000
1081.782 26095.000
1091.782 26079.000
1101.782 26079.000
1111.782 26095.000
1121.782 26095.000
1131.782 26095.000
1141.782 26095.000
1151.782 26079.000
1161.782 26079.000
1171.782 26079.000
1181.782 26063.000
1191.782 26063.000
1201.782 26063.000
1211.782 26063.000
1221.782 26063.000
1231.782 26063.000
1241.782 26063.000
1251.782 26063.000
1261.782 26063.000
1271.782 26063.000
1281.782 26063.000
1291.782 26063.000
1301.782 26047.000
1311.782 26047.000
1321.782 26031.000
1331.782 26031.000
1341.782 26031.000
1351.782 26031.000
1361.782 26015.000
1371.782 26031.000
1381.782 26015.000
1391.782 26015.000
1401.782 26015.000
1411.782 26015.000
1421.782 26015.000
1431.782 26015.000
1441.782 25999.000
1451.782 25999.000
1461.782 25999.000
1471.782 26015.000
1481.782 25999.000
1491.782 25999.000
1501.782 25999.000
1511.782 25999.000
1521.782 25999.000
1531.782 25999.000
1541.782 25999.000
1551.782 25999.000
1561.782 25983.000
1571.782 25983.000
1581.782 25983.000
1591.785 25983.000
1592.060 25983.000
1592.080 25983.000
