/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-23 00:00:45:779 0 sec: 0 operations; est completion in 0 second 
2020-03-23 00:00:55:765 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-23 00:01:05:765 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
Loading oblivious tables.
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-23 00:01:15:765 2 sec: 626 operations; 62.6 current ops/sec; est completion in 10 hours 58 minutes [READ: Count=626, Max=5743, Min=3392, Avg=3836.53, 90=4063, 99=4723, 99.9=5743, 99.99=5743] 
2020-03-23 00:03:05:765 112 sec: 29821 operations; 261.3 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2613, Max=9303, Min=3140, Avg=3809.13, 90=3887, 99=6555, 99.9=9279, 99.99=9303] 
2020-03-23 00:03:15:765 122 sec: 32444 operations; 262.3 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2623, Max=9247, Min=3212, Avg=3792.62, 90=3873, 99=5491, 99.9=9231, 99.99=9247] 
2020-03-23 00:03:25:765 132 sec: 35069 operations; 262.5 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2625, Max=9239, Min=3376, Avg=3790.88, 90=3871, 99=5451, 99.9=9215, 99.99=9239] 
2020-03-23 00:03:35:765 142 sec: 37690 operations; 262.1 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2621, Max=9335, Min=3380, Avg=3795.42, 90=3863, 99=5507, 99.9=9263, 99.99=9335] 
2020-03-23 00:03:45:765 152 sec: 40316 operations; 262.6 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2626, Max=9279, Min=3406, Avg=3788.63, 90=3865, 99=4919, 99.9=9247, 99.99=9279] 
2020-03-23 00:03:55:765 162 sec: 42931 operations; 261.5 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2615, Max=9439, Min=3398, Avg=3804.49, 90=3873, 99=5503, 99.9=9231, 99.99=9439] 
2020-03-23 00:04:05:765 172 sec: 45576 operations; 264.5 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2645, Max=9295, Min=3162, Avg=3762.87, 90=3865, 99=5491, 99.9=9271, 99.99=9295] 
2020-03-23 00:04:15:765 182 sec: 48165 operations; 258.9 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2589, Max=9303, Min=3448, Avg=3843.81, 90=3887, 99=6595, 99.9=9279, 99.99=9303] 
2020-03-23 00:04:25:765 192 sec: 50769 operations; 260.4 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2605, Max=9375, Min=3478, Avg=3820.18, 90=3875, 99=6067, 99.9=9255, 99.99=9375] 
2020-03-23 00:04:35:766 202 sec: 53378 operations; 260.9 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2608, Max=9399, Min=3404, Avg=3814.2, 90=3879, 99=5539, 99.9=9247, 99.99=9399] 
2020-03-23 00:04:45:765 212 sec: 56046 operations; 266.8 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2668, Max=9327, Min=3094, Avg=3730.81, 90=3855, 99=5519, 99.9=9303, 99.99=9327] 
2020-03-23 00:04:55:765 222 sec: 58653 operations; 260.7 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2607, Max=9311, Min=3416, Avg=3817.17, 90=3875, 99=6543, 99.9=9247, 99.99=9311] 
2020-03-23 00:05:05:765 232 sec: 61275 operations; 262.2 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2623, Max=9615, Min=3154, Avg=3794.82, 90=3875, 99=5507, 99.9=9295, 99.99=9615] 
2020-03-23 00:05:15:765 242 sec: 63906 operations; 263.1 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2630, Max=9287, Min=3204, Avg=3791.22, 90=3865, 99=6459, 99.9=9247, 99.99=9287] 
2020-03-23 00:05:25:765 252 sec: 66535 operations; 262.9 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2630, Max=9311, Min=3160, Avg=3793.89, 90=3857, 99=6539, 99.9=9287, 99.99=9311] 
2020-03-23 00:05:35:766 262 sec: 69161 operations; 262.6 current ops/sec; est completion in 10 hours 28 minutes [READ: Count=2625, Max=9327, Min=3424, Avg=3799.51, 90=3863, 99=6479, 99.9=9295, 99.99=9327] 
2020-03-23 00:05:45:765 272 sec: 71807 operations; 264.6 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2647, Max=9407, Min=3142, Avg=3769.4, 90=3875, 99=6583, 99.9=9319, 99.99=9407] 
2020-03-23 00:05:55:765 282 sec: 74458 operations; 265.1 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2650, Max=9255, Min=3186, Avg=3763.13, 90=3859, 99=5439, 99.9=9223, 99.99=9255] 
2020-03-23 00:06:05:765 292 sec: 77123 operations; 266.5 current ops/sec; est completion in 10 hours 27 minutes [READ: Count=2665, Max=9271, Min=3316, Avg=3743.63, 90=3839, 99=4839, 99.9=9191, 99.99=9271] 
2020-03-23 00:06:15:772 302 sec: 79779 operations; 265.41 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2657, Max=9263, Min=3248, Avg=3757.17, 90=3861, 99=4439, 99.9=9223, 99.99=9263] 
2020-03-23 00:06:25:765 312 sec: 82444 operations; 266.69 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2665, Max=9271, Min=3202, Avg=3740.98, 90=3851, 99=4835, 99.9=9239, 99.99=9271] 
2020-03-23 00:06:35:765 322 sec: 85068 operations; 262.4 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2624, Max=9295, Min=3250, Avg=3801.17, 90=3867, 99=5851, 99.9=9271, 99.99=9295] 
2020-03-23 00:06:45:765 332 sec: 87704 operations; 263.6 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2635, Max=9327, Min=3336, Avg=3784.8, 90=3859, 99=5479, 99.9=9207, 99.99=9327] 
2020-03-23 00:06:55:765 342 sec: 90348 operations; 264.4 current ops/sec; est completion in 10 hours 26 minutes [READ: Count=2644, Max=9319, Min=3438, Avg=3772.1, 90=3857, 99=4795, 99.9=9175, 99.99=9319] 
2020-03-23 00:07:05:765 352 sec: 92989 operations; 264.1 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2641, Max=9463, Min=3358, Avg=3777.26, 90=3863, 99=5395, 99.9=9327, 99.99=9463] 
2020-03-23 00:07:15:765 362 sec: 95622 operations; 263.3 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2633, Max=9319, Min=3476, Avg=3787.66, 90=3859, 99=5443, 99.9=9295, 99.99=9319] 
2020-03-23 00:07:25:766 372 sec: 98234 operations; 261.2 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2612, Max=9319, Min=3486, Avg=3819.16, 90=3865, 99=6543, 99.9=9263, 99.99=9319] 
2020-03-23 00:07:35:765 382 sec: 100846 operations; 261.2 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2613, Max=9311, Min=3502, Avg=3817.14, 90=3867, 99=6559, 99.9=9311, 99.99=9311] 
2020-03-23 00:07:45:765 392 sec: 103494 operations; 264.8 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2648, Max=9279, Min=3296, Avg=3767.05, 90=3857, 99=4899, 99.9=9159, 99.99=9279] 
2020-03-23 00:07:55:765 402 sec: 106151 operations; 265.7 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2656, Max=9295, Min=3244, Avg=3754.67, 90=3853, 99=4879, 99.9=9199, 99.99=9295] 
2020-03-23 00:08:05:765 412 sec: 108759 operations; 260.8 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2608, Max=9375, Min=3334, Avg=3824.8, 90=3873, 99=6571, 99.9=9359, 99.99=9375] 
2020-03-23 00:08:15:765 422 sec: 111372 operations; 261.3 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2614, Max=9399, Min=3486, Avg=3813.11, 90=3869, 99=6479, 99.9=9295, 99.99=9399] 
2020-03-23 00:08:25:765 432 sec: 114006 operations; 263.4 current ops/sec; est completion in 10 hours 25 minutes [READ: Count=2633, Max=9295, Min=3432, Avg=3788.21, 90=3859, 99=5499, 99.9=9271, 99.99=9295] 
2020-03-23 00:08:35:765 442 sec: 116644 operations; 263.8 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2638, Max=9271, Min=3450, Avg=3781.31, 90=3857, 99=5395, 99.9=9239, 99.99=9271] 
2020-03-23 00:08:45:765 452 sec: 119256 operations; 261.2 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2612, Max=9303, Min=3440, Avg=3819.82, 90=3861, 99=6587, 99.9=9255, 99.99=9303] 
2020-03-23 00:08:55:765 462 sec: 121889 operations; 263.3 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2633, Max=9327, Min=3420, Avg=3788.26, 90=3863, 99=5495, 99.9=9231, 99.99=9327] 
2020-03-23 00:09:05:765 472 sec: 124521 operations; 263.2 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2632, Max=9287, Min=3470, Avg=3790.41, 90=3861, 99=5507, 99.9=9231, 99.99=9287] 
2020-03-23 00:09:15:765 482 sec: 127149 operations; 262.8 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2628, Max=9383, Min=3472, Avg=3796.4, 90=3865, 99=5539, 99.9=9247, 99.99=9383] 
2020-03-23 00:09:25:765 492 sec: 129788 operations; 263.9 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2639, Max=9399, Min=3478, Avg=3779.9, 90=3863, 99=5451, 99.9=9231, 99.99=9399] 
2020-03-23 00:09:35:765 502 sec: 132432 operations; 264.4 current ops/sec; est completion in 10 hours 24 minutes [READ: Count=2644, Max=9447, Min=3266, Avg=3772.87, 90=3853, 99=5459, 99.9=9215, 99.99=9447] 
2020-03-23 00:09:45:765 512 sec: 135079 operations; 264.7 current ops/sec; est completion in 10 hours 23 minutes [READ: Count=2647, Max=10519, Min=3166, Avg=3769.16, 90=3863, 99=5539, 99.9=9303, 99.99=10519] 
2020-03-23 00:09:55:765 522 sec: 137717 operations; 263.8 current ops/sec; est completion in 10 hours 23 minutes [READ: Count=2638, Max=9303, Min=3234, Avg=3782.16, 90=3867, 99=6055, 99.9=9295, 99.99=9303] 
2020-03-23 00:10:05:765 532 sec: 140344 operations; 262.7 current ops/sec; est completion in 10 hours 23 minutes [READ: Count=2627, Max=9343, Min=3194, Avg=3798.65, 90=3871, 99=6571, 99.9=9271, 99.99=9343] 
2020-03-23 00:10:15:765 542 sec: 142967 operations; 262.3 current ops/sec; est completion in 10 hours 23 minutes [READ: Count=2624, Max=9287, Min=3464, Avg=3802.09, 90=3859, 99=6459, 99.9=9239, 99.99=9287] 
2020-03-23 00:10:25:765 552 sec: 145602 operations; 263.5 current ops/sec; est completion in 10 hours 23 minutes [READ: Count=2634, Max=9311, Min=3436, Avg=3786.88, 90=3855, 99=5551, 99.9=9287, 99.99=9311] 
2020-03-23 00:10:35:765 562 sec: 148259 operations; 265.7 current ops/sec; est completion in 10 hours 22 minutes [READ: Count=2657, Max=9263, Min=3266, Avg=3755.12, 90=3845, 99=4819, 99.9=9159, 99.99=9263] 
2020-03-23 00:10:45:765 572 sec: 150886 operations; 262.7 current ops/sec; est completion in 10 hours 22 minutes [READ: Count=2627, Max=9287, Min=3254, Avg=3798.09, 90=3867, 99=6507, 99.9=9255, 99.99=9287] 
2020-03-23 00:10:55:765 582 sec: 153494 operations; 260.8 current ops/sec; est completion in 10 hours 22 minutes [READ: Count=2608, Max=9327, Min=3484, Avg=3824.79, 90=3863, 99=6611, 99.9=9287, 99.99=9327] 
2020-03-23 00:11:05:765 592 sec: 156206 operations; 271.2 current ops/sec; est completion in 10 hours 22 minutes [READ: Count=2712, Max=9239, Min=3138, Avg=3680.57, 90=3825, 99=4871, 99.9=9175, 99.99=9239] 
2020-03-23 00:11:15:765 602 sec: 158834 operations; 262.8 current ops/sec; est completion in 10 hours 22 minutes [READ: Count=2628, Max=9239, Min=3462, Avg=3796.29, 90=3855, 99=5591, 99.9=9199, 99.99=9239] 
2020-03-23 00:11:25:765 612 sec: 161577 operations; 274.3 current ops/sec; est completion in 10 hours 21 minutes [READ: Count=2743, Max=9303, Min=3112, Avg=3638.74, 90=3823, 99=5415, 99.9=9263, 99.99=9303] 
2020-03-23 00:11:35:765 622 sec: 164226 operations; 264.9 current ops/sec; est completion in 10 hours 21 minutes [READ: Count=2650, Max=9311, Min=3176, Avg=3765.85, 90=3847, 99=6555, 99.9=9287, 99.99=9311] 
2020-03-23 00:11:45:765 632 sec: 166862 operations; 263.6 current ops/sec; est completion in 10 hours 21 minutes [READ: Count=2635, Max=9399, Min=3436, Avg=3785.23, 90=3853, 99=5603, 99.9=9231, 99.99=9399] 
2020-03-23 00:11:55:765 642 sec: 169483 operations; 262.1 current ops/sec; est completion in 10 hours 21 minutes [READ: Count=2621, Max=9327, Min=3326, Avg=3806.02, 90=3861, 99=6543, 99.9=9295, 99.99=9327] 
2020-03-23 00:12:05:765 652 sec: 172167 operations; 268.4 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2684, Max=9327, Min=3160, Avg=3718.26, 90=3843, 99=4507, 99.9=9279, 99.99=9327] 
2020-03-23 00:12:15:765 662 sec: 174783 operations; 261.6 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2616, Max=9295, Min=3302, Avg=3813.78, 90=3865, 99=6587, 99.9=9255, 99.99=9295] 
2020-03-23 00:12:25:765 672 sec: 177405 operations; 262.2 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2622, Max=9255, Min=3484, Avg=3804.73, 90=3865, 99=5803, 99.9=9207, 99.99=9255] 
2020-03-23 00:12:35:765 682 sec: 180031 operations; 262.6 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2627, Max=9359, Min=3394, Avg=3798.22, 90=3861, 99=6411, 99.9=9311, 99.99=9359] 
2020-03-23 00:12:45:765 692 sec: 182660 operations; 262.9 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2628, Max=9311, Min=3144, Avg=3796.3, 90=3863, 99=6519, 99.9=9279, 99.99=9311] 
2020-03-23 00:12:55:765 702 sec: 185336 operations; 267.6 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2676, Max=9311, Min=3124, Avg=3727.7, 90=3841, 99=5431, 99.9=9239, 99.99=9311] 
2020-03-23 00:13:05:765 712 sec: 187988 operations; 265.2 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2652, Max=9263, Min=3304, Avg=3762.41, 90=3855, 99=4815, 99.9=9231, 99.99=9263] 
2020-03-23 00:13:15:765 722 sec: 190628 operations; 264 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2641, Max=9351, Min=3288, Avg=3777.86, 90=3849, 99=5707, 99.9=9279, 99.99=9351] 
2020-03-23 00:13:25:765 732 sec: 193239 operations; 261.1 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2610, Max=9367, Min=3212, Avg=3822.4, 90=3905, 99=6547, 99.9=9231, 99.99=9367] 
2020-03-23 00:13:35:765 742 sec: 195838 operations; 259.9 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2599, Max=9471, Min=3466, Avg=3837.55, 90=3877, 99=6611, 99.9=9319, 99.99=9471] 
2020-03-23 00:13:45:765 752 sec: 198474 operations; 263.6 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2636, Max=9247, Min=3390, Avg=3784.82, 90=3855, 99=5507, 99.9=9215, 99.99=9247] 
2020-03-23 00:13:55:765 762 sec: 201109 operations; 263.5 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2635, Max=9263, Min=3206, Avg=3785.92, 90=3859, 99=5959, 99.9=9223, 99.99=9263] 
2020-03-23 00:14:05:765 772 sec: 203773 operations; 266.4 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2664, Max=9303, Min=3152, Avg=3745.63, 90=3847, 99=5483, 99.9=9231, 99.99=9303] 
2020-03-23 00:14:15:765 782 sec: 206405 operations; 263.2 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2632, Max=9303, Min=3198, Avg=3790.25, 90=3861, 99=6559, 99.9=9287, 99.99=9303] 
2020-03-23 00:14:25:765 792 sec: 209046 operations; 264.1 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2641, Max=9303, Min=3318, Avg=3778.29, 90=3857, 99=5591, 99.9=9295, 99.99=9303] 
2020-03-23 00:14:35:765 802 sec: 211675 operations; 262.9 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2629, Max=9303, Min=3380, Avg=3794.69, 90=3857, 99=6491, 99.9=9231, 99.99=9303] 
2020-03-23 00:14:45:765 812 sec: 214331 operations; 265.6 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2656, Max=9311, Min=3372, Avg=3756.26, 90=3851, 99=4879, 99.9=9183, 99.99=9311] 
2020-03-23 00:14:55:765 822 sec: 216949 operations; 261.8 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2619, Max=9367, Min=3490, Avg=3809.75, 90=3865, 99=6527, 99.9=9239, 99.99=9367] 
2020-03-23 00:15:05:765 832 sec: 219587 operations; 263.8 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2638, Max=9303, Min=3408, Avg=3781.37, 90=3861, 99=5459, 99.9=9255, 99.99=9303] 
2020-03-23 00:15:15:765 842 sec: 222218 operations; 263.1 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2630, Max=9271, Min=3418, Avg=3792.88, 90=3859, 99=5879, 99.9=9223, 99.99=9271] 
2020-03-23 00:15:25:765 852 sec: 224826 operations; 260.8 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2608, Max=9295, Min=3290, Avg=3825.47, 90=3869, 99=6595, 99.9=9271, 99.99=9295] 
2020-03-23 00:15:35:765 862 sec: 227499 operations; 267.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2673, Max=9319, Min=3128, Avg=3731.71, 90=3847, 99=5487, 99.9=9215, 99.99=9319] 
2020-03-23 00:15:45:765 872 sec: 230145 operations; 264.6 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2646, Max=9215, Min=3182, Avg=3771.04, 90=3857, 99=5455, 99.9=9207, 99.99=9215] 
2020-03-23 00:15:55:765 882 sec: 232747 operations; 260.2 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2602, Max=9351, Min=3496, Avg=3834.26, 90=3877, 99=6599, 99.9=9295, 99.99=9351] 
2020-03-23 00:16:05:765 892 sec: 235363 operations; 261.6 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2616, Max=9319, Min=3392, Avg=3812.2, 90=3867, 99=6523, 99.9=9247, 99.99=9319] 
2020-03-23 00:16:15:765 902 sec: 237981 operations; 261.8 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2619, Max=9351, Min=3346, Avg=3810.57, 90=3867, 99=6543, 99.9=9247, 99.99=9351] 
2020-03-23 00:16:25:765 912 sec: 240597 operations; 261.6 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2615, Max=9359, Min=3488, Avg=3813.96, 90=3871, 99=6563, 99.9=9319, 99.99=9359] 
2020-03-23 00:16:35:765 922 sec: 243205 operations; 260.8 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2608, Max=9303, Min=3492, Avg=3824.91, 90=3861, 99=6615, 99.9=9263, 99.99=9303] 
2020-03-23 00:16:45:765 932 sec: 245822 operations; 261.7 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2618, Max=9263, Min=3382, Avg=3811.88, 90=3859, 99=6567, 99.9=9247, 99.99=9263] 
2020-03-23 00:16:55:765 942 sec: 248440 operations; 261.8 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2617, Max=9391, Min=3340, Avg=3811.3, 90=3873, 99=6551, 99.9=9255, 99.99=9391] 
2020-03-23 00:17:05:765 952 sec: 251066 operations; 262.6 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2626, Max=11159, Min=3236, Avg=3799.22, 90=3867, 99=6507, 99.9=9311, 99.99=11159] 
2020-03-23 00:17:15:765 962 sec: 253694 operations; 262.8 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2628, Max=9359, Min=3282, Avg=3795.94, 90=3857, 99=6535, 99.9=9279, 99.99=9359] 
2020-03-23 00:17:25:765 972 sec: 256307 operations; 261.3 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2613, Max=9263, Min=3442, Avg=3817.83, 90=3871, 99=6539, 99.9=9239, 99.99=9263] 
2020-03-23 00:17:35:765 982 sec: 258948 operations; 264.1 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2641, Max=9279, Min=3214, Avg=3778.08, 90=3861, 99=6467, 99.9=9215, 99.99=9279] 
2020-03-23 00:17:45:765 992 sec: 261597 operations; 264.9 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2649, Max=9311, Min=3188, Avg=3766.97, 90=3851, 99=5483, 99.9=9191, 99.99=9311] 
2020-03-23 00:17:55:765 1002 sec: 264228 operations; 263.1 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2631, Max=9279, Min=3116, Avg=3791.55, 90=3873, 99=6495, 99.9=9223, 99.99=9279] 
2020-03-23 00:18:05:765 1012 sec: 266839 operations; 261.1 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2611, Max=9343, Min=3350, Avg=3820.59, 90=3865, 99=6555, 99.9=9287, 99.99=9343] 
2020-03-23 00:18:15:765 1022 sec: 269468 operations; 262.9 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2629, Max=9615, Min=3490, Avg=3795.35, 90=3853, 99=6451, 99.9=9311, 99.99=9615] 
2020-03-23 00:18:25:765 1032 sec: 272096 operations; 262.8 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2628, Max=9375, Min=3218, Avg=3796.07, 90=3879, 99=6499, 99.9=9327, 99.99=9375] 
2020-03-23 00:18:35:765 1042 sec: 274722 operations; 262.6 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2626, Max=9279, Min=3338, Avg=3799.24, 90=3863, 99=6519, 99.9=9255, 99.99=9279] 
